X,Y,Z,angle,lsx,lsy,formation,group
306261.7588728309,6415253.9823623095,298.8421269680476,142.89324486650207,-0.6033020181563035,0.7975128054699381,Umberatana_Group,Heysen_Supergroup
305984.2050873169,6414100.903031923,291.42071676869966,3.691216191724727,0.06437932066895076,0.9979254997594782,Umberatana_Group,Heysen_Supergroup
306236.67769529915,6413336.83538956,286.0,105.0316852820628,-0.965782548429034,0.25935317455146145,Umberatana_Group,Heysen_Supergroup
307459.7883535561,6412980.320400873,289.1684578840186,125.25162292262004,-0.8166252069984766,0.5771683214580433,Umberatana_Group,Heysen_Supergroup
307953.46468037297,6412488.182312793,291.82048043084194,125.96087863011496,-0.8094181435951707,0.5872327211753,Umberatana_Group,Heysen_Supergroup
303986.36952814367,6407921.0156301875,337.28830349390375,165.9518085979049,0.24273792434354552,-0.9700919029068263,Umberatana_Group,Heysen_Supergroup
302726.96158206445,6409041.7416839795,331.33178668582946,135.16369512172915,0.7050836806389722,-0.7091241099388738,Umberatana_Group,Heysen_Supergroup
302108.0345720035,6410350.037105541,331.99999999999994,137.92609683571513,0.670088597456586,-0.7422811270392542,Umberatana_Group,Heysen_Supergroup
305412.16815058026,6414348.032534978,296.2459454923543,42.916058845719164,-0.6809261591458827,-0.7323520777541604,Umberatana_Group,Heysen_Supergroup
273361.583401639,6405266.089208195,548.4943297980183,168.71703558866938,0.19565457226095928,-0.9806728753021474,Yerelina_Subgroup,Heysen_Supergroup
272775.2808093689,6408893.999526234,499.84165203743635,0.882706589220021,-0.015405526879570674,-0.9998813278292393,Yerelina_Subgroup,Heysen_Supergroup
273273.4192087741,6411613.888841394,493.67131875811265,23.131832181040892,-0.3928480871128905,-0.9196033821445758,Yerelina_Subgroup,Heysen_Supergroup
275531.98432979756,6416130.874914734,464.9694172300424,30.001184215716023,-0.5000178993074763,-0.8660150693678134,Yerelina_Subgroup,Heysen_Supergroup
281287.96995928773,6423436.891097431,470.9202488234254,46.77028998408829,-0.7286135660219722,-0.6849250115222433,Yerelina_Subgroup,Heysen_Supergroup
282775.42287782684,6424927.763634585,458.470036362666,26.709040096748225,-0.4494599486714944,-0.8933004839023752,Yerelina_Subgroup,Heysen_Supergroup
283719.9604047053,6425664.47923097,463.7884682460931,81.69405534501546,-0.989510806238197,-0.14445886728696683,Yerelina_Subgroup,Heysen_Supergroup
284618.75013845606,6416573.430150693,496.4616848057641,22.742675828653127,0.386593072692785,0.9222503977477868,Umberatana_Group,Heysen_Supergroup
283297.2700743645,6414159.6638528295,484.4093050102004,71.33371551325763,0.9473987774013207,0.3200555523319083,Umberatana_Group,Heysen_Supergroup
281346.9725851457,6412792.114071049,528.1403966190453,52.54347437611602,0.7938150223872669,0.6081592803142143,Umberatana_Group,Heysen_Supergroup
278368.8717755244,6407750.513866511,527.0500477143501,19.76149276781514,0.3381054985371976,0.9411082147441456,Umberatana_Group,Heysen_Supergroup
